t,x,y,z,vx,vy,vz
0.6683167644484045,1.0447977879790067,-0.2802355656872898,-0.06926485999055512,-0.06976773434606232,-0.323144055568307,-0.08669094631740142
0.7470233256927005,1.038042662218771,-0.3049997436661153,-0.0758243829385799,-0.10132488425904011,-0.3056374292833188,-0.07998704918693772
0.835888943623848,1.0276012894689837,-0.33115124733110857,-0.08259335639368223,-0.1329707889706907,-0.2822993298230987,-0.07233165519617836
0.935681127010814,1.0127627886157335,-0.35783389580852226,-0.08937399821674799,-0.1635428427632519,-0.25171228049526595,-0.06351672113724893
1.0463136241810278,0.9930753261411699,-0.3835722199017623,-0.09584335508278495,-0.1912810419624532,-0.21273006382294027,-0.05335895197022116
1.1672457745812883,0.9684830935121277,-0.4064425470827316,-0.10159613011580845,-0.2141214402086556,-0.16460053625168497,-0.041669957600190766
1.3030063652662442,0.9381974772017196,-0.42478196867091367,-0.10631475930087007,-0.230388499903158,-0.10460593179119901,-0.0276795967618585
1.4528057617321535,0.9030472690484321,-0.4351114590255246,-0.10923015781042514,-0.2369426365722932,-0.03236384429834227,-0.01101733617371671
1.603508955596579,0.8675729021542257,-0.4341914784942965,-0.10953763491613723,-0.23198019830673622,0.045284178187570676,0.007187894202982135
1.7466323524642697,0.835301468749715,-0.42222612950922433,-0.10718646506366165,-0.21750179172971607,0.12235952469036741,0.025901103996628642
1.8641603088916514,0.8107469742991962,-0.4040428806384411,-0.10318751728596387,-0.19952816709696408,0.18724745702190213,0.04230054370797073
1.981688265319033,0.7885705080724649,-0.37818393824316554,-0.09721024114455298,-0.17724117165886522,0.2528607856829679,0.059544441703489805
2.088700656781415,0.7708120966239524,-0.34792626290855316,-0.0899715406143188,-0.15433784437621254,0.31257039480610505,0.07581330501951039
2.1883383653933244,0.7565509056478603,-0.3140405778795405,-0.08165164029516842,-0.1318127579368952,0.3674178014413286,0.0912026868170408
2.2863155707833975,0.7447334902337706,-0.27546143067638756,-0.07197760623267753,-0.10944771639886365,0.41973459447845857,0.10621729238408487
2.389689248614902,0.7346175244633385,-0.2293467284944533,-0.060204413242081325,-0.08641581788961007,0.47176369900531806,0.12139117723065718
2.465560611165128,0.7286818713579387,-0.19220799229171148,-0.05059896535761471,-0.07014503740633121,0.5066552529081941,0.13165119573420145
2.532028936693922,0.7244808603102925,-0.15760555690179978,-0.0415754247138677,-0.056318930954930256,0.5339195291836707,0.13968821930167946
2.598497262222716,0.7211891858629143,-0.12132083379833772,-0.03205595625900447,-0.04275426739972142,0.5571034316846794,0.146520575740964
2.6585430632034113,0.7189877891289465,-0.08734925571912089,-0.023105020516534906,-0.030568184471217966,0.5736511991164099,0.1513889073218169
2.722509956570908,0.7174491062216647,-0.05023427114794489,-0.013297711804033026,-0.017522783534679474,0.5857759654758233,0.15494848046472776
2.7843903692523653,0.716757929601743,-0.013780260804246179,-0.0036490646247982414,-0.004802544997556139,0.5913840331604447,0.15659213846236936
2.841965938707835,0.716823198804086,0.02028049284882282,0.005370179732759583,0.007068414267552616,0.5908499992462531,0.15643570263322518
2.898614972235267,0.7175535244654141,0.053608778576141665,0.014190262992242185,0.018703023319526703,0.5849376726291502,0.15470262619410843
2.9564113028282795,0.7189754033075286,0.08711648696000336,0.023043592154027022,0.030485745724229144,0.573746893222171,0.15141702890789135
3.0187934008375454,0.7212721040905742,0.12239577319078768,0.03233865232639369,0.04314629867512697,0.5564973501810567,0.14634209497155257
3.084897540753122,0.7245693292871609,0.1584414075295905,0.04179409170785174,0.05664105297235215,0.5333199400817498,0.1395114339976812
3.1456178810853364,0.7283903940002437,0.19008555678976305,0.05004733228180569,0.06926446526778891,0.5084717997727688,0.13218639487311692
3.213134214893398,0.7335512763019654,0.22339474428317857,0.058671528015421005,0.08368793637767284,0.47775731977663427,0.12315016792823716
3.2911791905896703,0.7407511437634389,0.2591967752574573,0.06784791726191193,0.10091101229683333,0.4392657827299641,0.11189025752625335
3.386612738102382,0.7514112645323069,0.2987514084410826,0.07784022909470842,0.12256749560642624,0.3892522230527742,0.09743356833884663
3.49039962938522,0.7653625885635255,0.336228004148035,0.08712129945025751,0.14622208864064026,0.3326571558030734,0.08140289986728569
3.5891612286519634,0.7808867727505416,0.3663750828527417,0.09441077141533702,0.16794868086866024,0.2777426309292157,0.06625885709830635
3.6888568805103334,0.7986562639496756,0.39128659890351336,0.10026942496568139,0.18816215557918642,0.22200766619556841,0.0513518924274349
3.7941903515779307,0.8194804459387168,0.411579545879269,0.10487443157064999,0.2066673803079171,0.16339126249606747,0.0361973387253552
3.908902487898753,0.8441411384628956,0.42670152361343305,0.10811830727104701,0.2224500899414434,0.10046616647191328,0.02050669283041965
4.0351912821796665,0.8730052550741115,0.4351047695744604,0.10967126599598045,0.2334715848411752,0.032989779542698966,0.004269052430428043
4.172867260257041,0.9054904973584262,0.4347511287535826,0.10911038678339278,0.23686704934060088,-0.037511624197298796,-0.012208806255859857
4.31943637886097,0.9398271143966549,0.4240294963377266,0.10611603928308846,0.2297845955764902,-0.10787514032388094,-0.02843437320820275
4.470947459942025,0.9733303289782782,0.4025754374880556,0.10061883267692444,0.21041081606881548,-0.17409696397184737,-0.04392915658360497
4.6037178061145925,0.9995705830441741,0.37597392891151227,0.09393713325818101,0.18328805928035322,-0.22549318817884714,-0.0565924320547371
4.721859767761115,1.0194054174762328,0.34692941545985756,0.0866153048554313,0.15126060289021656,-0.26519114928667753,-0.0672773099476548
4.827801810183499,1.0336294419287588,0.3171851014731231,0.07899630617720843,0.1162783644788345,-0.2954583110330922,-0.07651216052480905
4.920833475949289,1.0428257354296573,0.28863378560787734,0.07150779715325972,0.08065096104788187,-0.31764537208800125,-0.08446131028424901
5.001958030989063,1.047976560153121,0.26219643279690213,0.06437581590710366,0.04571806969893203,-0.3336070430019471,-0.09137295394730306
5.072637099616176,1.0500396320764371,0.23819996301670446,0.05770275281607539,0.012152426548006398,-0.34505538926811014,-0.09747572486935928
5.134293245337788,1.0498186065196746,0.21666104453333418,0.051524929227890696,-0.019755940242255736,-0.3533936582914171,-0.10295263293075756
5.188131111651179,1.0479538847156746,0.1974616564714719,0.045849024052195826,-0.049897494479953605,-0.35972122053775796,-0.10793890481275675
5.235279079010423,1.0449392051669044,0.18037898729872498,0.04065241389398164,-0.07832870503272013,-0.36490225051208447,-0.11254416401737265
5.2766841400637245,1.0411472046418322,0.16517427481299016,0.03590437131218892,-0.10515401483306454,-0.3696024100979144,-0.11684956641708415
5.313144871468652,1.036856598862094,0.15161454856594586,0.03157074119037743,-0.13049500589698043,-0.374338288606582,-0.12091447235441603
5.345335177835339,1.032274452448608,0.13948451941684606,0.027617027850589317,-0.1544702954365481,-0.3795154052549897,-0.12478075178911624
5.373826130583217,1.0275534995156512,0.12859097040697118,0.024009942589793592,-0.1771849425181419,-0.38545748832144827,-0.12847593746812902
5.399103948116722,1.0228053871364153,0.11876348958151059,0.020718180380180386,-0.19872459103001647,-0.3924287676101234,-0.13201536866443478
5.42158454389724,1.018110731175619,0.10985335483851609,0.017712763611519418,-0.21915204805013608,-0.40065098657325415,-0.13540354125138213
5.44162526531766,1.0135267393034622,0.10173156100329235,0.01496714185819832,-0.2385049319990377,-0.4103164746284128,-0.13863480955411056
5.45953444262368,1.0090929855782127,0.09428651233075201,0.012457150538104039,-0.25679357696168537,-0.42159830733252734,-0.14169352974479688
5.475579278283077,1.0048357716551064,0.08742164178277007,0.010160883673780105,-0.2739986773214822,-0.4346583778861547,-0.1445536854559118
5.4899924987830016,1.0007713949631896,0.08105307031996098,0.008058510550714744,-0.2900682744026182,-0.4496541215421607,-0.14717798249450723
5.504405719282926,0.9964720860547022,0.07443947905358174,0.0059184205121851335,-0.3065570047928277,-0.4688782557021725,-0.14976717633602568
5.5160004835662155,0.9928403243615247,0.06889341154299503,0.004170459869904797,-0.3198677781026234,-0.4884887758491932,-0.15170692374998804
5.527595247849505,0.9890560355127175,0.06309248851766391,0.002401614755716385,-0.3327694027694712,-0.5130740268245363,-0.15332975241967886
5.538132718993758,0.9854919062443193,0.05754363870558313,0.0007804079327848152,-0.3434534008751629,-0.5411348524057775,-0.15425496548461717
5.547650514109246,0.9821838556424427,0.052248625885259276,-0.0006886191905324372,-0.3512810253271034,-0.5726277509684266,-0.15426394628955536
5.556310540091384,0.979120493589973,0.04714243014643439,-0.0020205373442776934,-0.35560802428788574,-0.6077886144143873,-0.15309882715701892
5.564244876552708,0.976295932387764,0.04217010978835994,-0.0032259347515630303,-0.35556064028559087,-0.6467659601047978,-0.15042242082854904
5.570629229352146,0.9740375552734197,0.037925920442998536,-0.0041749050018684425,-0.35109941223381047,-0.6836746452393145,-0.14654395585744603
5.5761702479200705,0.9721135190538769,0.034038589359264786,-0.004973483391955318,-0.34250229647305486,-0.7201404943992163,-0.1413680253625596
5.581005084459583,0.9704855102476565,0.03047288027657427,-0.005642344362349991,-0.3300619616484231,-0.7553874608053867,-0.13498254249723715
5.585330160762983,0.9690910862524679,0.027132984151676292,-0.0062104013437367525,-0.3138467413344766,-0.7894016243171263,-0.12736140947558522
5.589655237066384,0.9677793365233337,0.023641839867351955,-0.0067408147587673245,-0.29163059551394543,-0.8252000698658741,-0.11750246653179872
5.593665631279255,0.9666617255024212,0.020264531023317413,-0.007189766517225913,-0.26461647272893973,-0.8590914738639903,-0.10598051043173576
5.5975663707138255,0.9656916769155318,0.016849918715099547,-0.007577278882000651,-0.23158618584374988,-0.8914282203853345,-0.09227655716310817
5.601610163984001,0.9648370512769621,0.013181176883457747,-0.007917046679672633,-0.18980615079389948,-0.9224787185228995,-0.0752916772078427
5.6059185556944815,0.9641300998052977,0.009144549944370563,-0.008196964204539211,-0.13701378713536919,-0.95020168425693,-0.05415149537672133
5.609852461244887,0.9636967015240112,0.005368478103516304,-0.008368063803220192,-0.08246436170699681,-0.9682005405333053,-0.03251954170898405
5.613399767681247,0.9634969315911586,0.0019164516493845314,-0.008446802072802014,-0.029782540015651136,-0.9767710262144416,-0.011732621690596256
5.616849072607737,0.9634845755064866,-0.0014559118413996004,-0.00845166946111627,0.02264187660840946,-0.9773069889323563,0.008919073105196903
5.620229457668637,0.9636470265467016,-0.0047498090071448115,-0.008387650306022247,0.07317163451863179,-0.9703151341439828,0.028847669320513896
5.623479980670173,0.9639606629420165,-0.007884025500255002,-0.008263900666742974,0.11927650047530826,-0.9571436157033643,0.047100149406287234
5.626798888065553,0.9644294739629911,-0.011030653688982818,-0.008078551694020953,0.16249579466348693,-0.938222843251708,0.06432211445821154
5.630390569258065,0.9650891950940526,-0.014356454303064462,-0.00781696089901301,0.20387525582207777,-0.913049900995629,0.08097894811555595
5.634541590655607,0.9660218793449198,-0.01807917352945683,-0.007445593112206652,0.2441404902707966,-0.8800922294894492,0.09744841117564676
5.638962388856251,0.9671798665936429,-0.021888146509448397,-0.0069819597798046595,0.27829922600650897,-0.8429593932566397,0.11176971128440889
5.642964956627437,0.968343693440316,-0.02519458647295793,-0.006513077724687165,0.302207058321102,-0.8093075409911102,0.12213734261211077
5.6468839623858225,0.9695646805748414,-0.028303308859648785,-0.006017961134848039,0.320065057670569,-0.7774145122474689,0.13022471004961356
5.650978205389757,0.9709048337233812,-0.03142097839328616,-0.005470654257578265,0.3338352197129155,-0.7458797059546817,0.13684775021199788
5.655424709850164,0.9724138877486315,-0.03466589110241604,-0.004849398001707462,0.3442187238794874,-0.7141021689789275,0.14232166646459898
5.660372332751713,0.9741363851867528,-0.038118037496747616,-0.004133641500281206,0.3514048362595935,-0.6819351419531047,0.14675680146776812
5.6659588082216334,0.9761123281753457,-0.04183532739000744,-0.0033035651458084123,0.3553715541162513,-0.6495582528579759,0.1501751623956259
5.672288870466753,0.9783657973069122,-0.04584320619594921,-0.0023446814703169646,0.35605659040237875,-0.6175190443366719,0.1525660110948804
5.679379771410749,0.9808833142100021,-0.050109965380750965,-0.0012573099151758369,0.3535460790071648,-0.5867630469333642,0.1539403063513632
5.687169935496859,0.983618064329133,-0.054566598932888725,-5.5766649930922944e-05,0.3482033709588951,-0.558241604158873,0.15438786008312105
5.695626442294277,0.9865312475559592,-0.05917469115897993,0.0012489135658496234,0.34053096828821716,-0.5323873519215739,0.1540642273467751
5.704786948110867,0.9896076056317631,-0.06394196825262403,0.002656283620665445,0.3309706590965637,-0.509186905295286,0.1531269340745443
5.714734124981294,0.9928449333243384,-0.06890045103896848,0.004172648151325668,0.31985136377543677,-0.4884616043414671,0.15170467335617363
5.7255728880822945,0.9962444291886141,-0.07409134534117741,0.005807308762022012,0.3074109163753194,-0.4700088362433825,0.14989673224654584
5.737422532834721,0.9998064736625748,-0.07956036471916192,0.007571070794179109,0.29382167633699496,-0.4536400161289736,0.14777937010664993
5.750415971045322,1.0035288599037504,-0.08535734779019509,0.009475853195621404,0.27920750378353515,-0.43918459963809175,0.1454113359975392
5.7647015039300635,1.0074056960529267,-0.09153717858145197,0.011534676808989602,0.2636543369580924,-0.4264861756183184,0.14283770630241893
5.780445492926933,1.0114262876825155,-0.09816103446551429,0.013761754341393964,0.2472170990374807,-0.4153974523332101,0.14009248600563337
5.797835477525307,1.0155737416047712,-0.1052977032190834,0.016172591300612736,0.22992449073286564,-0.4057753252557838,0.13720038012906394
5.817083672108536,1.0198231577141057,-0.11302490354026282,0.018784065571903097,0.21178250008334437,-0.3974759088870885,0.1341779830231293
5.838430929760443,1.024139304071911,-0.12143058600577157,0.02161447242248608,0.19277708751988712,-0.3903491769829157,0.13103451886241846
5.8621512522159795,1.028473642794611,-0.13061414354311873,0.02468351344218722,0.1728764226314803,-0.38423287627060426,0.1277722112887696
5.888556973795079,1.0327605539635192,-0.1406874164212408,0.02801220392173655,0.1520329929456268,-0.37894535482421293,0.1243863148272341
5.918004702581592,1.036912562838353,-0.1517752671187316,0.03162265223666031,0.1301859978885126,-0.3742769338028748,0.12086481896323344
5.950902076233538,1.0408143486205117,-0.16401535776371506,0.035537641538662026,0.10726456301945553,-0.36997939595498835,0.11718781125158559
5.987715290549261,1.044315300791464,-0.1775565320601615,0.03977990507445067,0.08319254397670142,-0.36575312130593035,0.11332646655303069
6.028977152821016,1.0472204281593835,-0.19255485026933175,0.0443709276233202,0.05789605141339592,-0.3612314001397774,0.1092416124952791
6.0752949231405555,1.0492795776241672,-0.20916576344155996,0.049329008894241404,0.031315407684386704,-0.35596158960356444,0.10488181843632198
6.127356317215295,1.0501753311426503,-0.22753009735708524,0.05466618759036897,0.0034240254966526468,-0.34938322391648957,0.10018097128537039
6.185930038523398,1.0495108737575711,-0.24775026459536642,0.060383400343244444,-0.025742145032156858,-0.3408043543067821,0.09505540347352306
6.251929797081531,1.0467968282421913,-0.26987666643938224,0.06646978399241002,-0.056073358033793055,-0.3293656566576397,0.08939438740825777
6.326500534564602,1.0414299175805064,-0.29388089479022533,0.07289928286644239,-0.0873548051351835,-0.3139888735209431,0.0830473033805283
6.410764060516243,1.0327061779560347,-0.31949510329800235,0.07959395226854143,-0.11907196563945062,-0.2933973469097538,0.07583662215065336
6.505686695527846,1.019883951334138,-0.34608620752823993,0.08640134514249298,-0.15029852801671928,-0.2661731160851857,0.06755808271907708
6.611625602078337,1.0023602938559246,-0.3724641247461947,0.0930560097058331,-0.17953819757833706,-0.23099695765196987,0.05801123694122037
6.72795520356819,0.9799368216059295,-0.39682952776197034,0.09917157616804352,-0.2047722546382647,-0.18702067176677495,0.04703554099024929
6.856238748941486,0.9523286775431682,-0.4174019174542195,0.10439129152496239,-0.22417447381435845,-0.13277881883000647,0.03420464973950637
7.001212641775544,0.9188750348935946,-0.43183457141191955,0.10823599490739905,-0.23547025165159652,-0.06534734391499986,0.018633336469140713
7.153016360661364,0.8829773639155982,-0.43603515515159225,0.10974133109254737,-0.23552027953707422,0.010833158345407268,0.0009528702541583174
7.30011826098271,0.8489945274306896,-0.42875400790235924,0.1085321235959865,-0.22484509878499243,0.08871771972203671,-0.01763891587389487
7.437066027899762,0.8193696571700109,-0.411491852614433,0.10485500777390237,-0.20658214965655908,0.16368806067265232,-0.03627273669268038
7.547584298296783,0.7975829267107082,-0.39000734764104755,0.09997323872357132,-0.18706479232255224,0.22520406356401562,-0.052193732042121604
7.6581025686938045,0.7781375667863959,-0.3617038002166961,0.09329381434186487,-0.16440263418954804,0.28697879900631423,-0.06877520351443955
7.7602969655033815,0.7624866857824883,-0.32947264501975865,0.08546433245855917,-0.14170339236535542,0.3436688287554342,-0.08449048257660946
7.858268237820747,0.7496985399841604,-0.2931856097272953,0.07644509783212163,-0.1193302293320517,0.3968258306163879,-0.09960721312000226
7.958204022972504,0.7389067831067954,-0.25091043492940457,0.06573396859115056,-0.09674257606769157,0.448707152288025,-0.11464332631088514
8.043160759647373,0.7314816551424321,-0.2110224403358808,0.055476816385888014,-0.07817167413722409,0.48972018873878465,-0.1266658150897748
8.114156190902126,0.7264664334628351,-0.17513277252712642,0.0461538451884819,-0.06318848819158346,0.5207347672803921,-0.13580080161196442
8.177105734061067,0.7228977868255836,-0.14157466932144006,0.03737583895830919,-0.05023300613967985,0.5448509646923944,-0.14291079616906363
8.240055277220009,0.7201387596288006,-0.10662209411390583,0.028186868735806496,-0.037438280813793676,0.5648874630793596,-0.1488118625248653
8.299556712901795,0.7182705215323026,-0.07255931907902055,0.019199692939369125,-0.02534907611414364,0.5792431227423991,-0.15303151787662497
8.364451887897097,0.7170557656692473,-0.03461849363387668,0.009165769178464468,-0.012068944672003772,0.5889547470335934,-0.15588038732431644
8.424056896335262,0.7167021076338443,0.0006017618406944855,-0.00015935364208573798,0.0002097079013019601,0.5918415271991958,-0.15672614788539677
8.480959641263158,0.7170477406205905,0.03422461303525505,-0.009061519954253538,0.011931507006054855,0.5890199490359376,-0.15589949556520977
8.537804582198833,0.7180572508448861,0.06750149429441818,-0.01786323797871436,0.023571631534660874,0.5809258449428611,-0.15352550763254338
8.596984393079618,0.7198085852469378,0.10150384521355502,-0.02683818865248919,0.035604254838499744,0.5673757927478174,-0.14954388576865305
8.662281019904805,0.7225661213627947,0.13791984142980096,-0.036416947837793284,0.04886779535402543,0.5471913189181467,-0.1436005368222387
8.72442870194389,0.7259986470145839,0.17121818650974158,-0.04513258248095937,0.06163221227247094,0.5237908220344737,-0.13670180650748417
8.787496212556272,0.7303014317374653,0.20341494931845033,-0.053507210913894154,0.07487646475015558,0.49674868219594237,-0.12873385946062715
8.85867899426086,0.7361766692220758,0.23759704039757232,-0.06232463023569955,0.09028203505243071,0.46319404521145363,-0.11887943229391647
8.942878394714977,0.7445667152216668,0.2748202133627861,-0.07181532341513394,0.10910185143117052,0.4205306538266357,-0.10644788365448692
9.04540096385096,0.7569499115769988,0.315147382255615,-0.08192629443002698,0.1325028875049806,0.3657747446305465,-0.09073605990160051
9.146554334302218,0.7715142716966792,0.3493379932824677,-0.0903137631296301,0.15534321103863605,0.31005081506666093,-0.07511617172312873
9.245033830954716,0.7878635195729181,0.3771685048321805,-0.09697098400780421,0.17642271075684146,0.2550967443050263,-0.06014393069136947
9.346532707115236,0.8067861098184129,0.40018123105376663,-0.10231153855952942,0.19600072891076478,0.19839648477956337,-0.045183081899004864
9.455327608920555,0.8291018962022195,0.41848038681184296,-0.10638518350428369,0.21356654946575876,0.13813408733108087,-0.029830052523305214
9.574647311223803,0.8554860899266511,0.43107720045962716,-0.10898430367861761,0.22770061694641275,0.07327813841979385,-0.013897466749861864
9.705781602321355,0.8859755341622071,0.4361311497381429,-0.10971941701184497,0.23596239478263276,0.004268124851043484,0.0024915082575129033
9.847507773118425,0.9194965714907772,0.4316603564523547,-0.10818641061570591,0.23536429636461723,-0.0666260291144398,0.018927956680711323
9.996661429314782,0.9538547845403759,0.41648606765766877,-0.10415561834693908,0.22336605020267494,-0.135799970540377,0.03490802056704557
10.148535101725967,0.9860755396372248,0.3909588264881183,-0.0976966387968959,0.19887477055548425,-0.199024453618591,0.04996076601520846
10.273506106226128,1.0091771834303,0.36317702720299505,-0.09072082470733822,0.16945060500857984,-0.24452959197498503,0.06157479700376345
10.398477110726288,1.0280838688572458,0.3301201335754631,-0.08232906951197584,0.1317545376558129,-0.2833303499411421,0.07264872903191702
10.496970503768052,1.0393539548035506,0.30092173781778525,-0.07475514187324706,0.09623778330684371,-0.30879910130334204,0.08112041041926674
10.583154637940906,1.0461537617009673,0.27348681828985266,-0.06744759585795208,0.06088073447826706,-0.32726477535358683,0.08845730930047942
10.658223883236655,1.0494603970657888,0.24840647746028854,-0.06056634853526538,0.026664329165215564,-0.340498113865129,0.09488886460496442
10.723676301945666,1.0501520178846055,0.22579818083331255,-0.05416896582468038,-0.005993907151668802,-0.35004748804314045,0.10062113774035614
10.780789650643193,1.048938381824865,0.20559872066678764,-0.048275117052922346,-0.03690757052877777,-0.35713594674546306,0.10580698940615335
10.830742272771207,1.0463751767867489,0.1876177460622164,-0.042871944533119266,-0.06607727488724198,-0.3627269342103923,0.11056770314000995
10.874556836150433,1.042884452936438,0.17161969804197255,-0.03793147847211227,-0.09359157266436469,-0.36756636995075687,0.11499599541956901
10.913093965859138,1.0387830273123346,0.15736698968346546,-0.033420563526795725,-0.11956776434020809,-0.3722308985764022,0.11916016548158948
10.947079281568332,1.0343069491093768,0.14463572892456197,-0.029304598134446525,-0.14412747401869494,-0.37717061615331954,0.12310928996541003
10.977126471950005,1.0296309057902404,0.13322277666755142,-0.025549633685134673,-0.1673826345533172,-0.3827419715319521,0.12687686536527276
11.003756950444872,1.0248831385298045,0.12294778804668371,-0.022123433899055658,-0.1894279208128447,-0.3892328907933781,0.13048336406752306
11.027415836023273,1.0201567917614762,0.11365274671040747,-0.01899597793267519,-0.2103364740038069,-0.39688191631839104,0.13393791054515075
11.048484843275624,1.0155185202014014,0.10520028185029677,-0.01613965041996675,-0.23015720674859422,-0.4058928624022105,0.13723925311072768
11.067292718645609,1.0110150118039478,0.09747146334188204,-0.013529253089697477,-0.24891267088890248,-0.4164461402370688,0.1403761440067188
11.084123800426932,1.00667792234529,0.09036343151824361,-0.011141910106018066,-0.2665968700407982,-0.42870765221539414,0.1433271903396758
11.099225164865523,1.0025275896333201,0.08378703264365651,-0.008956907040640723,-0.28317257980369936,-0.44283601378429954,0.1460601866493927
11.112812740108287,0.9985757932185854,0.07766451179377055,-0.006955482486352712,-0.2985677920465981,-0.45898886869800054,0.1485308805153094
11.126400315351052,0.9944128883770069,0.07129396087219328,-0.004920989308523891,-0.31419197340403526,-0.4795697548877168,0.15090291666100367
11.137379713586073,0.990894485274826,0.06591757691343256,-0.0032545592853184214,-0.32665636865758246,-0.5005376414886618,0.1526052089602886
11.148359111821094,0.9872423757463463,0.060283869850773344,-0.0015714593779099012,-0.33843210619536085,-0.52668131890189,0.15389313676203123
11.15836271822859,0.9838086236583821,0.0548717999280581,-2.8778008291575246e-05,-0.34775503751939835,-0.5564180944431322,0.15438841202268436
11.16743264215355,0.9806243264045263,0.04967929321018907,0.0013699840806473955,-0.3539277030024573,-0.5897117861910111,0.15384805068486582
